time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
6.34,400.48685,467.24012,325.81819,-11.355448,-1.1081072,10.425048,91.389481,-35.198555,43.671146,27.482044,66.054703,1061.4042,663.30677,538.73717,1104.2413,673.25848,512.70455,676.98063,552.42694,621.69384
6.35,399.76144,467.43563,325.93784,-11.357167,-1.0609579,10.304932,91.136047,-35.304024,43.64819,27.85906,66.080711,1058.8541,662.67911,539.51305,1104.2457,673.25229,512.71527,674.53699,551.67715,623.50162
6.36,399.02731,467.65152,326.06605,-11.325385,-1.0240134,10.195902,90.937004,-35.481995,43.62944,28.268227,66.204193,1056.3549,661.7823,540.27964,1104.2625,673.24341,512.71119,672.01564,550.9866,625.35067
6.37,398.30337,467.93863,326.19983,-11.394831,-1.0060941,10.057716,90.870361,-35.60284,43.700531,28.664043,66.215744,1053.8071,660.97524,540.90053,1104.2802,673.2614,512.71969,669.52787,550.30165,627.15161
6.38,397.54607,468.19398,326.32852,-11.294695,-0.97297317,9.9329662,90.55294,-35.755119,43.694763,29.048767,66.451256,1051.2573,660.15583,541.77019,1104.2724,673.26719,512.71817,667.05128,549.65164,628.99556
6.39,396.70887,468.4477,326.4404,-11.174546,-0.95206177,9.8315325,90.190331,-35.91116,43.883224,29.487207,66.429741,1048.6398,659.1423,542.43192,1104.2477,673.23984,512.71019,664.50281,548.94054,630.85396
6.4,395.88099,468.69157,326.57833,-11.228862,-1.0132153,9.7521791,90.054665,-36.16938,43.675823,29.854433,66.453705,1046.0156,658.31593,543.25538,1104.2438,673.25762,512.70988,661.87684,548.78607,633.19358
6.41,395.05086,469.02699,326.73261,-11.175514,-1.032795,9.6459551,89.783005,-36.282162,43.818119,30.281265,66.648705,1043.3623,657.42671,543.97534,1104.2355,673.24452,512.69502,659.32388,548.12536,635.23706
6.42,394.20199,469.32607,326.88444,-11.105813,-1.0409648,9.5385094,89.496185,-36.433464,43.819828,30.631828,66.656723,1040.6388,656.50257,544.75361,1104.2466,673.2408,512.71527,656.7072,547.63276,637.25532
6.43,393.35784,469.60433,327.14896,-11.137528,-1.1355019,9.4406605,89.233978,-36.60751,43.753269,31.098726,66.794281,1037.8225,655.58249,545.36474,1104.2405,673.24748,512.6966,654.04489,547.04953,639.24501
6.44,392.50418,469.93808,327.3235,-11.026605,-1.1303222,9.3300276,88.977226,-36.817806,43.686321,31.471682,67.075226,1034.9204,654.71789,546.04212,1104.2529,673.21914,512.69767,651.37535,546.37512,641.32258
6.45,391.65637,470.33315,327.51958,-10.860981,-1.1121199,9.2158461,88.560776,-37.020363,43.722393,32.005939,66.988823,1032.0844,653.93148,546.97484,1104.2577,673.22281,512.7016,648.60865,545.78627,643.26288
6.46,390.83334,470.66203,327.6739,-10.819493,-1.0915979,9.1186256,88.260056,-37.26936,43.638443,32.497047,67.086563,1029.0637,653.04494,547.65901,1104.2397,673.21412,512.69073,645.83419,545.02558,645.30206
6.47,389.9216,470.97009,327.85055,-10.657591,-1.0447716,9.0024891,87.848167,-37.446201,43.624466,33.004135,67.03286,1026.0624,652.46494,548.65997,1104.2507,673.23877,512.68703,642.87651,544.36004,647.21701
6.48,389.09348,471.34064,328.00218,-10.608336,-1.0806282,8.9028492,87.652519,-37.78508,43.428188,33.505535,66.986549,1023.1593,651.54675,549.58487,1104.2478,673.21379,512.69403,640.05676,543.60751,649.22689
6.49,388.3518,471.72407,328.08183,-10.238955,-0.92951447,8.6850624,86.988815,-37.853191,43.348797,33.980007,67.039513,1020.1812,650.6643,550.50174,1104.2481,673.23468,512.70107,637.17687,542.91891,651.24712
6.5,387.43685,472.10978,328.25529,-10.341198,-0.91331232,8.6750402,86.880081,-38.171856,43.301403,34.469006,67.463821,1017.1005,649.73133,551.44883,1104.2549,673.22406,512.71581,634.30306,542.20386,653.20975
6.51,386.51277,472.43824,328.50074,-10.325965,-0.93942231,8.6299229,86.564278,-38.391327,43.140003,34.967312,67.248634,1013.9327,649.03072,552.37288,1104.2706,673.26159,512.70739,631.2944,541.44841,655.19424
6.52,385.63301,472.81716,328.69556,-10.633371,-1.0398471,8.4960804,86.558807,-38.578182,42.880432,35.482693,67.106499,1010.8103,648.16418,553.24744,1104.2595,673.23381,512.68781,628.26842,540.65917,657.22352
6.53,384.6754,473.13664,329.0274,-10.36774,-1.0577153,8.4332781,86.015038,-38.811028,42.709164,35.955757,67.307755,1007.5845,647.24921,554.16733,1104.2502,673.21198,512.7087,625.12626,539.78255,659.14906
6.54,383.68,473.37619,329.39973,-10.213008,-1.0846324,8.3443632,85.514137,-39.0583,42.481472,36.498039,67.111511,1004.2539,646.3452,554.80121,1104.2503,673.23039,512.68974,622.03598,539.06103,661.13883
6.55,382.60596,473.74325,329.61572,-10.188448,-1.1376308,8.3646107,85.104607,-39.366127,42.250195,37.001476,67.227646,1001.0957,645.53039,555.80117,1104.2483,673.24075,512.69545,618.87608,538.1551,663.11027
6.56,381.61697,474.0954,329.91079,-10.187452,-1.1615614,8.242259,84.822533,-39.524521,42.008934,37.514,67.100784,997.80198,644.76967,556.74198,1104.2611,673.21089,512.70273,615.77391,537.43504,665.08484
6.57,380.63864,474.37663,330.2451,-10.147367,-1.2359208,8.1457157,84.346352,-39.714855,41.747379,38.043892,67.072205,994.42823,643.92273,557.73535,1104.257,673.23709,512.68675,612.62482,536.38684,667.12985
6.58,379.61717,474.76325,330.57302,-10.150678,-1.2940907,8.0819139,84.030846,-39.9645,41.51828,38.545746,66.977135,991.13665,643.16398,558.75516,1104.2547,673.23502,512.70223,609.45595,535.6095,669.07395
6.59,378.60773,475.14724,330.8598,-10.055401,-1.3081509,8.0153532,83.516006,-40.186489,41.290222,39.132992,67.145927,987.54924,642.37011,559.68731,1104.2527,673.24128,512.69673,606.18166,534.53134,671.16068
6.6,377.61931,475.50274,331.22056,-10.067774,-1.3306268,7.9297881,83.115135,-40.433849,41.094875,39.721859,67.078468,983.90412,641.42111,560.64337,1104.2469,673.20785,512.69028,602.71126,533.334,673.12029
6.61,376.58079,475.90354,331.57402,-9.9775572,-1.315493,7.8405929,82.477257,-40.667583,40.757549,40.428062,67.166527,980.22991,640.39984,561.42457,1104.2437,673.23142,512.68697,599.29015,532.04835,675.08768
6.62,375.58925,476.26465,331.86846,-9.9527645,-1.3527542,7.7757506,81.880669,-40.936821,40.29528,41.160313,67.027359,976.59122,639.56411,562.34427,1104.2462,673.2144,512.69257,595.72931,530.86545,677.0917
6.63,374.70591,476.8166,332.10477,-10.517056,-1.4369395,7.5833125,81.992699,-41.112488,39.889839,41.792931,67.225357,972.87543,638.35901,563.01781,1104.259,673.21278,512.70736,592.14722,529.72144,679.02101
6.64,373.6633,477.13706,332.35485,-10.371374,-1.4563156,7.4916229,81.340492,-41.30373,39.457226,42.39827,67.447159,969.18202,637.35596,563.67788,1104.2651,673.21976,512.69422,588.42364,528.81096,680.84534
6.65,372.543,477.365,332.63465,-10.339209,-1.5105597,7.4239573,80.813393,-41.534081,39.03735,43.049084,67.524353,965.50513,636.08823,564.32931,1104.2587,673.24325,512.68374,584.8764,527.72012,682.89374
6.66,371.41097,477.66116,332.87384,-10.263071,-1.5145292,7.4042711,80.300842,-41.80164,38.689243,43.633686,67.778046,961.58171,634.73996,564.90505,1104.2483,673.22288,512.69585,581.36282,526.40945,684.91035
6.67,370.31139,477.90589,333.19002,-10.24613,-1.5807891,7.3276591,79.747787,-42.007355,38.31218,44.213867,68.015968,957.67974,633.38333,565.3601,1104.2535,673.22189,512.70698,577.77144,525.00688,686.95441
6.68,369.22137,478.21532,333.49572,-10.092967,-1.5897255,7.2539186,79.08889,-42.280567,37.997177,44.869408,67.905602,953.58343,632.06185,565.85099,1104.2592,673.21193,512.69132,574.03761,523.58287,688.96335
6.69,368.06881,478.52286,333.7574,-10.008193,-1.5289199,7.1554327,78.531334,-42.517078,37.777115,45.577454,67.977936,949.73179,630.64194,566.58146,1104.2609,673.24162,512.691,570.3188,522.18109,690.98124
6.7,367.00258,478.86723,333.94536,-9.9688568,-1.6124935,7.1291432,77.90799,-42.811089,37.373512,46.290115,68.051331,945.58829,629.23244,566.89043,1104.2541,673.23919,512.6936,566.57851,520.84445,692.93289
6.71,365.84727,479.08295,334.15762,-9.8689089,-1.5840571,7.0177107,77.325279,-43.019947,37.073383,46.963837,68.097038,941.85601,627.62713,567.61568,1104.2615,673.24174,512.70614,562.92054,519.52837,694.86265
6.72,364.687,479.32141,334.32187,-9.7463408,-1.5600917,6.950623,76.747688,-43.282791,36.788883,47.606693,68.296173,937.84901,625.89144,567.98269,1104.25,673.23934,512.69892,559.18297,518.2596,696.76677
6.73,363.60998,479.56365,334.48314,-9.6299696,-1.5431999,6.8086991,76.161629,-43.436924,36.553989,48.259396,68.300804,933.88536,624.32675,568.4573,1104.2508,673.22589,512.70232,555.58635,516.78425,698.4989
6.74,362.45681,479.83029,334.69844,-9.7301826,-1.6085722,6.7981954,75.676041,-43.741367,36.029243,48.899273,68.412659,929.82774,622.3855,568.81062,1104.2518,673.23736,512.6993,551.8751,515.40345,700.30433
6.75,361.365,480.17082,334.92702,-9.576685,-1.5813943,6.6832118,75.014832,-43.897732,35.808014,49.477543,68.446075,925.79042,620.59516,569.17789,1104.2575,673.2226,512.70217,548.06762,513.80613,702.12822
6.76,360.32035,480.51819,335.16944,-9.5278015,-1.5687665,6.6054759,74.469254,-44.1096,35.558685,50.114555,68.400818,921.61995,618.63896,569.2859,1104.2532,673.2443,512.70054,544.17698,512.23975,703.90393
6.77,359.17688,480.85769,335.41303,-9.381918,-1.5596931,6.5170293,73.788277,-44.277569,35.316776,50.707561,68.489166,917.63189,616.58359,569.66043,1104.25,673.23531,512.70328,540.32856,510.73572,705.53435
6.78,358.10655,481.23897,335.62183,-9.2548895,-1.451471,6.4100518,73.150986,-44.45092,35.115841,51.335407,68.546265,913.65173,614.4149,569.81533,1104.26,673.26254,512.69392,536.4968,509.28541,707.19957
6.79,357.09394,481.65106,335.80493,-9.2644606,-1.4001063,6.2427907,72.753059,-44.518017,34.956921,51.875671,68.509735,909.75705,612.31634,570.15801,1104.2593,673.24259,512.7056,532.76926,507.85156,708.7547
6.8,356.1677,482.17536,335.9403,-8.9114332,-1.4318655,6.3163366,71.753967,-44.777069,34.558399,52.447533,68.587585,905.71033,610.07375,570.14426,1104.2617,673.22165,512.69698,528.95785,506.357,710.35039
6.81,355.07853,482.49802,336.2123,-8.9088726,-1.4051458,6.1072636,71.33532,-44.804451,34.504234,52.994591,68.686752,901.67467,607.77281,570.16253,1104.2525,673.22539,512.69523,525.28874,504.8131,711.84549
6.82,354.07484,482.9335,336.44996,-8.8899889,-1.361558,5.9312582,70.814552,-44.834774,34.334057,53.568638,68.602776,897.71581,605.57307,570.36189,1104.2437,673.23054,512.6975,521.52555,503.23478,713.2299
6.83,352.97531,483.22006,336.687,-8.6856422,-1.2788091,5.7746911,70.198372,-44.925629,34.265827,54.080189,68.724327,893.82784,603.23817,570.61737,1104.2598,673.2055,512.69761,517.73255,501.49654,714.61653
6.84,351.95119,483.59123,336.94179,-8.6023779,-1.2168224,5.6165185,69.58242,-45.005741,34.129154,54.684093,68.656021,889.80271,601.04611,570.84478,1104.2628,673.25421,512.70196,513.90045,499.79647,715.89228
6.85,350.92249,483.89462,337.16161,-8.5738029,-1.2140749,5.5227718,69.021416,-45.156116,33.947613,55.175892,68.930336,885.80554,598.62954,570.83623,1104.2549,673.20852,512.69909,510.12,498.04148,717.31654
6.86,349.89486,484.19037,337.38329,-8.4129553,-1.2474775,5.4504914,68.161186,-45.210476,33.415798,55.742256,68.937691,881.93246,596.0917,570.90223,1104.2647,673.24916,512.68769,506.35822,496.32705,718.54583
6.87,348.87208,484.54568,337.63096,-8.4336967,-1.2092974,5.3221183,67.657555,-45.263042,33.177505,56.266174,68.936142,878.09867,593.4094,570.83908,1104.2566,673.2317,512.70266,502.64349,494.64222,719.81236
6.88,347.91767,484.88089,337.85495,-8.4229546,-1.1599199,5.2074733,67.093628,-45.339695,32.989983,56.816383,68.937637,874.55308,591.23786,571.3345,1104.2487,673.22163,512.70315,499.0071,492.97352,720.98016
6.89,346.95466,485.20199,338.0568,-8.2333527,-1.1648808,5.126585,66.38723,-45.384544,32.663258,57.282768,69.049255,870.87348,588.46526,571.48311,1104.2572,673.23839,512.7057,495.34992,491.29078,722.16496
6.9,345.95526,485.50591,338.23339,-8.0825815,-1.037858,4.9619875,65.785583,-45.413406,32.602024,57.773102,69.124245,867.18172,586.12726,571.58496,1104.2521,673.22796,512.70336,491.69973,489.50229,723.27119
6.91,345.05053,485.86915,338.44304,-8.0284376,-1.0046853,4.8778696,65.198174,-45.450794,32.368649,58.240383,69.236343,863.12324,583.52414,571.22132,1104.2641,673.23633,512.68988,488.09656,487.69175,724.32572
6.92,344.06979,486.20828,338.59381,-7.8682995,-0.8705616,4.7961979,64.527023,-45.573555,32.299149,58.808975,69.48996,859.05134,580.53838,570.73162,1104.2562,673.22613,512.7006,484.38808,485.64877,725.2874
6.93,343.24809,486.63286,338.86387,-7.940556,-0.87593615,4.724494,63.957867,-45.709438,31.828751,59.333088,69.678917,855.39273,577.99543,570.92237,1104.25,673.23038,512.70895,480.66072,483.73722,726.24416
6.94,342.34185,486.95038,339.06968,-7.7870407,-0.80941129,4.5508256,63.223591,-45.688618,31.565907,59.808491,69.827446,851.57539,575.47711,570.88747,1104.2525,673.22682,512.69293,477.02056,481.86115,727.16019
6.95,341.44768,487.23525,339.25161,-7.562377,-0.76080209,4.4630136,62.420677,-45.697174,31.284281,60.249798,69.836502,848.06035,572.76975,571.02938,1104.2608,673.21746,512.71204,473.40126,479.97135,728.16627
6.96,340.59589,487.52067,339.42076,-7.5465565,-0.70323426,4.3961062,61.912102,-45.820004,31.106636,60.72121,69.966629,844.54585,570.24845,571.25492,1104.2587,673.25468,512.70083,469.87318,478.30452,729.03934
6.97,339.75463,487.82401,339.56658,-7.3662457,-0.78176326,4.2710977,61.046143,-45.73563,30.691486,61.127537,69.991493,840.66347,567.14286,570.84324,1104.2636,673.22608,512.69897,466.38536,476.46991,729.9196
6.98,338.89572,488.13747,339.60889,-7.3421187,-0.71337235,4.062829,60.641972,-45.713001,30.674301,61.530861,70.161606,837.05673,564.1711,570.81524,1104.265,673.21445,512.70322,462.77947,474.70535,730.79439
6.99,338.10264,488.40179,339.78948,-7.230103,-0.67000049,4.0078568,59.927372,-45.757107,30.490555,61.959072,70.426849,833.1207,560.69215,570.08132,1104.2643,673.24311,512.71339,459.19208,472.71896,731.62224
7,337.27989,488.68887,339.96306,-7.102684,-0.65468067,3.9395177,59.3241,-45.849247,30.416178,62.341721,70.635704,829.88271,557.7961,570.55032,1104.2741,673.22191,512.69303,455.65209,470.85315,732.25041
7.01,336.51861,488.97845,340.16943,-7.0493689,-0.61728013,3.8521464,58.647373,-45.850243,30.172937,62.722973,70.940422,826.25384,554.78552,570.4666,1104.2616,673.22564,512.7121,452.07448,468.85859,732.98785
7.02,335.68224,489.17557,340.34279,-7.1315742,-0.60992622,3.857667,58.037716,-45.919674,29.815155,63.047421,71.357132,822.55848,551.3751,570.05764,1104.2615,673.21378,512.7009,448.54705,466.9035,733.58
7.03,334.97808,489.45833,340.52811,-6.9632063,-0.55907995,3.8020566,57.278774,-45.973614,29.592421,63.424671,71.768814,818.96651,548.18283,569.76021,1104.2504,673.22861,512.69636,445.10637,464.88874,734.25822
7.04,334.30003,489.73584,340.69165,-6.8718719,-0.52655786,3.7289,56.678135,-45.958878,29.331705,63.685196,72.149452,815.72576,544.58801,569.58809,1104.2626,673.23585,512.70622,441.65764,462.96383,734.95188
7.05,333.58925,489.99515,340.88998,-6.8871298,-0.45827833,3.5903094,56.141537,-45.899757,29.227964,64.003723,72.516357,812.20967,541.67885,569.78978,1104.26,673.23934,512.70719,438.23092,460.92084,735.42511
7.06,332.92661,490.30623,341.08213,-6.8177948,-0.44155169,3.5449376,55.496361,-45.870934,28.932764,64.291031,72.8423,808.65732,538.19163,569.54716,1104.2433,673.22011,512.68706,434.77766,458.67332,735.90791
7.07,332.33167,490.69709,341.26825,-6.6987066,-0.3858929,3.5303488,54.746208,-45.92802,28.727381,64.550278,73.124336,805.24391,535.01304,569.77337,1104.2478,673.23292,512.70244,431.20248,456.51881,736.17209
7.08,331.67816,490.95543,341.52938,-6.5703449,-0.31160596,3.4427669,54.036034,-45.861153,28.513586,64.780052,73.497879,801.86071,531.65003,570.03112,1104.2598,673.25393,512.70801,427.57337,454.21364,736.57861
7.09,331.05496,491.31094,341.75408,-6.5870514,-0.26865759,3.2952268,53.429825,-45.811535,28.239492,65.08567,73.821426,798.48352,527.65448,569.87679,1104.2646,673.2283,512.70854,423.84013,452.01772,736.8921
7.1,330.41049,491.61089,341.97943,-6.4195399,-0.26087654,3.2410989,52.576187,-45.70216,27.875652,65.294762,73.977852,794.97465,523.58266,569.56388,1104.2511,673.24066,512.69786,420.32284,449.65711,737.24091
7.11,329.83393,491.91611,342.18864,-6.2180552,-0.28904876,3.318167,51.529774,-45.80085,27.376715,65.610016,74.042816,791.72727,520.06918,570.00714,1104.2424,673.20396,512.69559,416.80833,447.50775,737.52369
7.12,329.19927,492.18342,342.41553,-6.0938439,-0.21465257,3.2620449,50.854828,-45.798565,27.231945,65.854156,74.138649,788.42397,515.98438,570.05035,1104.2512,673.2255,512.68889,413.24748,445.33829,737.87382
7.13,328.57576,492.47541,342.64444,-6.0174141,-0.18862054,3.1510458,50.208736,-45.754765,27.048214,66.112068,74.547401,785.27855,511.30048,569.89308,1104.2489,673.21442,512.70014,409.68811,443.21266,738.11396
7.14,327.94126,492.76529,342.84483,-5.8965173,-0.15615192,3.0222187,49.519058,-45.66132,26.916412,66.33593,74.302429,781.90619,508.10225,570.45301,1104.2642,673.20851,512.70342,406.1163,440.82034,738.25362
7.15,327.35745,493.12375,343.11317,-5.7905688,-0.13817824,2.9817927,48.646355,-45.564327,26.564098,66.557449,74.526878,778.34075,503.91526,570.20761,1104.2606,673.23524,512.70206,402.39926,438.45495,738.11458
7.16,326.75609,493.45058,343.39989,-5.7905412,-0.077795602,2.9847546,47.937981,-45.521183,26.227123,66.715096,74.88015,774.90971,499.53053,570.15077,1104.2626,673.22658,512.69589,398.6401,436.00098,738.23901
7.17,326.12184,493.68273,343.64392,-5.6540298,-0.077850826,2.9126232,47.126743,-45.368786,25.858006,66.913467,75.353615,771.785,495.5995,570.5008,1104.2603,673.22898,512.69697,395.00041,433.44731,738.19248
7.18,325.51879,493.97342,343.91618,-5.6211367,-0.092305139,2.8440933,46.268589,-45.235588,25.398497,67.138298,75.633011,768.68323,491.59976,571.0771,1104.2672,673.2448,512.69937,391.28312,431.06105,738.18383
7.19,324.92744,494.23733,344.15947,-5.5306339,-0.042082299,2.7580855,45.498245,-45.043587,25.070049,67.208931,75.943199,765.23682,487.031,570.97839,1104.2651,673.22676,512.70241,387.53789,428.71482,738.26555
7.2,324.40834,494.5903,344.42785,-5.4143071,0.053064611,2.742233,44.648029,-45.035671,24.770502,67.382256,76.197548,762.07538,482.79516,571.45515,1104.2752,673.25621,512.69817,383.86626,426.40856,738.25737
7.21,323.85442,494.87804,344.69254,-5.3015218,0.10845476,2.6762958,43.965298,-45.004074,24.57119,67.51828,76.370041,758.66012,478.0238,571.55437,1104.2507,673.21481,512.68098,380.11946,423.96407,738.15749
7.22,323.52848,495.28159,344.9834,-5.0734277,-0.049638383,2.9158981,42.684521,-45.009209,23.83173,67.662903,76.8908,755.08317,472.94054,571.4417,1104.2583,673.2265,512.70606,376.3101,421.54092,738.09899
7.23,323.02546,495.61665,345.2412,-4.982182,-0.035621949,2.9155357,41.862175,-44.885174,23.542591,67.759735,76.686531,751.97422,468.62301,572.17669,1104.2554,673.23383,512.71328,372.51982,419.0704,737.81946
7.24,322.49696,495.91818,345.46998,-4.7477851,0.028176429,2.9393435,40.849228,-44.805023,23.140114,67.839874,77.197578,748.52759,463.6606,572.25755,1104.2602,673.24592,512.70653,368.70674,416.33868,737.41659
7.25,322.00178,496.27111,345.76559,-4.5156031,0.047337785,2.9748695,39.737949,-44.644363,22.636257,67.867386,77.62841,745.27132,458.8205,572.5342,1104.2622,673.24036,512.69905,364.78629,413.78047,737.0923
7.26,321.48326,496.58738,346.06168,-4.4800849,0.059748162,2.909776,38.980717,-44.340027,22.176283,67.858383,78.046356,742.09045,453.89959,572.99819,1104.2724,673.24788,512.7017,361.03179,411.23067,736.71902
